224.020000000000	-217.510000000000
222.480000000000	-217.440000000000
221.140000000000	-217.390000000000
220.000000000000	-217.360000000000
219.850000000000	-216.490000000000
218.770000000000	-216.460000000000
217.890000000000	-216.450000000000
216.120000000000	-215.560000000000
215.050000000000	-214.660000000000
213.700000000000	-213.790000000000
212.730000000000	-212.890000000000
211.800000000000	-212.040000000000
211.780000000000	-211.990000000000
210.930000000000	-211.140000000000
210.850000000000	-211.090000000000
210.080000000000	-210.240000000000
209.940000000000	-210.190000000000
209.250000000000	-209.340000000000
209.050000000000	-209.290000000000
208.900000000000	-208.510000000000
208.440000000000	-208.440000000000
208.180000000000	-208.390000000000
208.120000000000	-208.360000000000
207.650000000000	-207.540000000000
207.330000000000	-207.490000000000
207.210000000000	-207.460000000000
206.880000000000	-206.640000000000
206.500000000000	-206.590000000000
206.320000000000	-206.560000000000
206.130000000000	-205.740000000000
205.930000000000	-205.690000000000
205.690000000000	-205.690000000000
205.450000000000	-205.660000000000
205.410000000000	-205.650000000000
205.400000000000	-204.840000000000
205.400000000000	-204.840000000000
204.900000000000	-204.790000000000
204.900000000000	-204.790000000000
204.600000000000	-204.760000000000
204.600000000000	-204.760000000000
204.500000000000	-204.750000000000
204.330000000000	-203.940000000000
203.890000000000	-203.890000000000
203.650000000000	-203.860000000000
203.610000000000	-203.850000000000
203.280000000000	-203.040000000000
202.900000000000	-202.990000000000
202.720000000000	-202.960000000000
202.250000000000	-202.140000000000
201.930000000000	-202.090000000000
201.810000000000	-202.060000000000
201.700000000000	-201.310000000000
201.240000000000	-201.240000000000
200.980000000000	-201.190000000000
200.920000000000	-201.160000000000
200.650000000000	-200.410000000000
200.250000000000	-200.340000000000
200.050000000000	-200.290000000000
200.050000000000	-200.260000000000
199.620000000000	-199.510000000000
199.280000000000	-199.440000000000
199.140000000000	-199.390000000000
199.090000000000	-198.700000000000
198.610000000000	-198.610000000000
198.330000000000	-198.540000000000
198.250000000000	-198.490000000000
198.040000000000	-197.800000000000
197.620000000000	-197.710000000000
197.400000000000	-197.640000000000
197.380000000000	-197.590000000000
197.010000000000	-196.900000000000
196.650000000000	-196.810000000000
196.490000000000	-196.740000000000
196	-196
195.700000000000	-195.910000000000
195.600000000000	-195.840000000000
195.450000000000	-195.210000000000
195.010000000000	-195.100000000000
194.770000000000	-195.010000000000
194.730000000000	-194.940000000000
194.420000000000	-194.310000000000
194.040000000000	-194.200000000000
193.860000000000	-194.110000000000
193.410000000000	-193.410000000000
193.090000000000	-193.300000000000
192.970000000000	-193.210000000000
192.880000000000	-192.640000000000
192.420000000000	-192.510000000000
192.160000000000	-192.400000000000
192.100000000000	-192.310000000000
191.850000000000	-191.740000000000
191.450000000000	-191.610000000000
191.250000000000	-191.500000000000
191.250000000000	-191.410000000000
190.840000000000	-190.840000000000
190.500000000000	-190.710000000000
190.360000000000	-190.600000000000
190.330000000000	-190.090000000000
189.850000000000	-189.940000000000
189.570000000000	-189.810000000000
189.490000000000	-189.700000000000
189.300000000000	-189.190000000000
188.880000000000	-189.040000000000
188.660000000000	-188.910000000000
188.640000000000	-188.800000000000
188.290000000000	-188.290000000000
187.930000000000	-188.140000000000
187.770000000000	-188.010000000000
187.300000000000	-187.390000000000
187	-187.240000000000
186.900000000000	-187.110000000000
186.770000000000	-186.660000000000
186.330000000000	-186.490000000000
186.090000000000	-186.340000000000
186.050000000000	-186.210000000000
185.760000000000	-185.760000000000
185.380000000000	-185.590000000000
185.200000000000	-185.440000000000
184.770000000000	-184.860000000000
184.450000000000	-184.690000000000
184.330000000000	-184.540000000000
184.260000000000	-184.150000000000
183.800000000000	-183.960000000000
183.540000000000	-183.790000000000
183.480000000000	-183.640000000000
183.250000000000	-183.250000000000
182.850000000000	-183.060000000000
182.650000000000	-182.890000000000
182.260000000000	-182.350000000000
181.920000000000	-182.160000000000
181.780000000000	-181.990000000000
181.770000000000	-181.660000000000
181.290000000000	-181.450000000000
181.010000000000	-181.260000000000
180.930000000000	-181.090000000000
180.760000000000	-180.760000000000
180.340000000000	-180.550000000000
180.120000000000	-180.360000000000
180.100000000000	-180.190000000000
179.770000000000	-179.860000000000
179.410000000000	-179.650000000000
179.250000000000	-179.460000000000
178.800000000000	-178.960000000000
178.500000000000	-178.750000000000
178.400000000000	-178.560000000000
178.290000000000	-178.290000000000
177.850000000000	-178.060000000000
177.610000000000	-177.850000000000
177.570000000000	-177.660000000000
177.300000000000	-177.390000000000
176.920000000000	-177.160000000000
176.740000000000	-176.950000000000
176.330000000000	-176.490000000000
176.010000000000	-176.260000000000
175.890000000000	-176.050000000000
175.840000000000	-175.840000000000
175.380000000000	-175.590000000000
175.120000000000	-175.360000000000
175.060000000000	-175.150000000000
174.850000000000	-174.940000000000
174.450000000000	-174.690000000000
174.250000000000	-174.460000000000
173.880000000000	-174.040000000000
173.540000000000	-173.790000000000
173.400000000000	-173.560000000000
172.930000000000	-173.140000000000
172.650000000000	-172.890000000000
172.570000000000	-172.660000000000
172.420000000000	-172.510000000000
172.000000000000	-172.240000000000
171.780000000000	-171.990000000000
171.760000000000	-171.760000000000
171.450000000000	-171.610000000000
171.090000000000	-171.340000000000
170.930000000000	-171.090000000000
170.500000000000	-170.710000000000
170.200000000000	-170.440000000000
170.100000000000	-170.190000000000
170.010000000000	-170.100000000000
169.570000000000	-169.810000000000
169.330000000000	-169.540000000000
169.290000000000	-169.290000000000
169.040000000000	-169.200000000000
168.660000000000	-168.910000000000
168.480000000000	-168.640000000000
168.090000000000	-168.300000000000
167.770000000000	-168.010000000000
167.650000000000	-167.740000000000
167.620000000000	-167.710000000000
167.160000000000	-167.400000000000
166.900000000000	-167.110000000000
166.840000000000	-166.840000000000
166.650000000000	-166.810000000000
166.250000000000	-166.500000000000
166.240000000000	-166.240000000000
166.050000000000	-166.210000000000
166.050000000000	-165.940000000000
165.700000000000	-165.910000000000
165.360000000000	-165.600000000000
165.250000000000	-165.340000000000
165.220000000000	-165.310000000000
164.770000000000	-165.010000000000
164.490000000000	-164.700000000000
164.280000000000	-164.440000000000
163.860000000000	-164.110000000000
163.640000000000	-163.800000000000
163.330000000000	-163.540000000000
162.970000000000	-163.210000000000
162.900000000000	-162.990000000000
162.810000000000	-162.900000000000
162.400000000000	-162.640000000000
162.100000000000	-162.310000000000
161.930000000000	-162.090000000000
161.490000000000	-161.740000000000
161.250000000000	-161.410000000000
160.980000000000	-161.190000000000
160.600000000000	-160.840000000000
160.570000000000	-160.660000000000
160.420000000000	-160.510000000000
160.050000000000	-160.290000000000
159.730000000000	-159.940000000000
159.600000000000	-159.760000000000
159.140000000000	-159.390000000000
158.880000000000	-159.040000000000
158.650000000000	-158.860000000000
158.250000000000	-158.490000000000
158.050000000000	-158.140000000000
157.720000000000	-157.960000000000
157.380000000000	-157.590000000000
157.290000000000	-157.450000000000
157.240000000000	-157.240000000000
156.810000000000	-157.060000000000
156.530000000000	-156.690000000000
156.340000000000	-156.550000000000
155.920000000000	-156.160000000000
155.700000000000	-155.790000000000
155.410000000000	-155.650000000000
155.050000000000	-155.260000000000
155	-155.160000000000
154.890000000000	-154.890000000000
154.500000000000	-154.750000000000
154.200000000000	-154.360000000000
154.050000000000	-154.260000000000
153.610000000000	-153.850000000000
153.370000000000	-153.460000000000
153.120000000000	-153.360000000000
152.740000000000	-152.950000000000
152.730000000000	-152.890000000000
152.560000000000	-152.560000000000
152.210000000000	-152.460000000000
151.890000000000	-152.050000000000
151.780000000000	-151.990000000000
151.770000000000	-151.660000000000
151.320000000000	-151.560000000000
151.060000000000	-151.150000000000
150.850000000000	-151.090000000000
150.450000000000	-150.660000000000
150.250000000000	-150.250000000000
150.210000000000	-150.210000000000
149.940000000000	-150.190000000000
149.600000000000	-149.760000000000
149.530000000000	-149.740000000000
149.460000000000	-149.350000000000
149.220000000000	-149.310000000000
149.050000000000	-149.290000000000
149.010000000000	-148.900000000000
148.770000000000	-148.860000000000
148.600000000000	-148.840000000000
148.250000000000	-148.410000000000
148.180000000000	-148.390000000000
148	-148
147.960000000000	-147.960000000000
147.690000000000	-147.940000000000
147.300000000000	-147.510000000000
147.010000000000	-147.100000000000
146.800000000000	-147.040000000000
146.370000000000	-146.610000000000
146.040000000000	-146.200000000000
145.930000000000	-146.140000000000
145.810000000000	-145.810000000000
145.460000000000	-145.710000000000
145.090000000000	-145.300000000000
145.080000000000	-145.240000000000
144.820000000000	-144.910000000000
144.570000000000	-144.810000000000
144.160000000000	-144.400000000000
143.850000000000	-144.010000000000
143.700000000000	-143.910000000000
143.640000000000	-143.640000000000
143.250000000000	-143.500000000000
142.900000000000	-143.110000000000
142.850000000000	-143.010000000000
142.650000000000	-142.740000000000
142.360000000000	-142.600000000000
141.970000000000	-142.210000000000
141.680000000000	-141.840000000000
141.490000000000	-141.700000000000
141.490000000000	-141.490000000000
141.060000000000	-141.310000000000
140.730000000000	-140.940000000000
140.640000000000	-140.800000000000
140.500000000000	-140.590000000000
140.170000000000	-140.410000000000
139.800000000000	-140.040000000000
139.530000000000	-139.690000000000
139.300000000000	-139.510000000000
138.890000000000	-139.140000000000
